SMILES,frequency,ndummys
Cc1nc([O-])nc([*:2])c1[*:1],1,2
C1=C([*:2])S[C@@H]([*:1])C1,1,2
Cc1ccc2c(c1)c(C)c(C)n2[*:1],1,1
O=C1SC(=C[*:1])C(=S)N1[*:2],1,2
OC[C@@H]([NH+]=C[*:1])[*:2],1,2
c1nn2c(c1[*:1])CN([*:2])CC2,1,2
c1c[nH+]c2cc([*:1])[nH]c2c1,1,1
Cc1c([*:2])sc2nc([*:1])nn12,1,2
CN1CCc2c1[nH+]c1c(c2N)CCCC1,1,0
C1=CC2=NN[C@H]([*:1])N2C=C1,1,1
c1nc([*:1])c2c(n1)ncn2[*:2],1,2
C=CC[C@@H](C(=O)[*:1])C(C)C,1,1
O=c1c2nsc([*:1])c2ncn1[*:2],1,2
Cc1cc2c(c([*:1])n1)C(=O)OC2,1,1
O=C1CCCc2c1c([*:1])nn2[*:2],1,2
O[C@](CC[*:2])(C[*:1])[*:3],1,3
Cc1c([*:1])c([*:2])c2n1CCC2,1,2
O=C1Nc2ccccc2CC[C@@H]1[*:1],1,1
N[C@@H]1N=NC([*:1])=C1[*:2],1,2
C[C@]1(O)C=C[C@H]([*:1])CC1,1,1
CC(C)[C@@H](C)[C@H](O)[*:1],1,1
C[C@@H]1NC(=O)N[C@@H]1[*:1],1,1
C/C(=C/C(=O)[*:1])C(=O)[O-],1,1
O=c1oc(=O)n([*:1])c2ccccc12,1,1
Cn1c([*:1])nc2ccc(I)cc2c1=O,1,1
Cn1[nH+]c([*:1])c([*:2])c1N,1,2
On1c([*:1])nc2c1CCc1nonc1-2,1,1
CC(F)(C(=O)[*:1])C(=O)[*:2],1,2
Fc1c(F)c([*:1])c(F)c(F)c1Br,1,1
O=C1CC[C@H]([*:2])CCN1[*:1],1,2
Cc1nc([O-])c([*:2])cc1[*:1],1,2
O[C@@]1([*:1])CCCCc2ccccc21,1,1
CN1[C@H]([*:1])[C@@H]1[*:2],1,2
CN1C(=S)SC(C)(C)[C@H]1[*:1],1,1
O/N=C(N[*:1])\C(=N/O)N[*:2],1,2
CC(C)[C@@H](O)[C@H](C)[*:1],1,1
N[C@H]1C(=O)NC(=O)N=C1[*:1],1,1
C[C@H]1CCC[C@](O)([*:1])CC1,1,1
O=C1O[C@@H]([*:1])C(=O)C1=O,1,1
[NH3+]C[C@@H](CC[*:2])[*:1],1,2
CC1(C)S/C(=N/N=C[*:1])NC1=O,1,1
Cc1c([*:2])nn([*:3])c1[*:1],1,3
CCC[C@H](C)C(=O)[C@@H](C)CC,1,0
O=C(C[*:2])/N=c1\sccn1[*:1],1,2
c1cn2cc([*:2])cc([*:1])c2n1,1,2
O=c1c2cc(F)c(F)cc2ncn1[*:1],1,1
O=c1ccn([*:1])c2c(Br)cccc12,1,1
C[C@H](O)CC[C@H](O)C(C)(C)C,1,0
O=c1c2ccccc2nc2n1CCCN2[*:1],1,1
O=C1NN=C([*:2])/C1=N/N[*:1],1,2
O=C(/C=C\[*:2])NNC(=O)[*:1],1,2
CC1(C)CC([*:1])=Nc2ccccc2N1,1,1
O=C1C=CN([*:2])N[C@H]1[*:1],1,2
C[C@@H]1CCC/C(=C/[*:1])C1=O,1,1
O=C1CCn2nc([*:1])cc2N1[*:2],1,2
O=C1CC[NH2+][C@@H]([*:1])C1,1,1
Cc1cccc2c1N([*:1])C(=O)C2=O,1,1
[O-][S@+]1Cc2cc([*:1])sc2C1,1,1
C/C(=N/S(=O)(=O)[*:1])[*:2],1,2
O=c1ncc2c(cnn2[*:2])n1[*:1],1,2
O=C1CCc2c1[nH]c1ccc(Cl)cc21,1,0
Cn1c([*:1])cn2cc([*:2])nc12,1,2
O=C1Nc2ccccc2/C1=N/N=C[*:1],1,1
c1nn2c(c1[*:2])NCN([*:1])C2,1,2
O=C1c2cc([*:2])cn2CCN1[*:1],1,2
C[C@]1([*:2])CCC[NH+]1[*:1],1,2
Fc1cc(Br)c([*:1])c([*:2])c1,1,2
Nc1nc([*:1])c(Cl)c([*:2])n1,1,2
Cc1oc2ncn3nc([*:1])nc3c2c1C,1,1
O=c1c2ccc([*:2])cc2sn1[*:1],1,2
CC1(C)SC[C@H]([*:1])N1[*:2],1,2
Cn1c([*:1])c(N)c2cc(F)ccc21,1,1
C[C@@]1([*:1])CC(=O)N1[*:2],1,2
C[C@H]1CC(=O)CC[C@@H]1[*:1],1,1
C1=C([*:1])O[C@@H]([*:2])C1,1,2
O[C@]1([*:2])CCCN([*:1])CC1,1,2
CC1=NC=C/C(=N\C(=O)[*:1])C1,1,1
O[C@@]1([*:2])CC([*:1])=NO1,1,2
Cc1oc([*:1])c([*:3])c1[*:2],1,3
Cc1c([*:1])c(=O)[nH]n1[*:2],1,2
O=C1N[C@H]([*:1])Cc2ccccc21,1,1
c1ccc2c(c1)CC[C@H]([*:1])N2,1,1
Cc1nn([*:1])c2cnn([*:2])c12,1,2
Oc1cc2cncc([*:2])c2cc1[*:1],1,2
O=C1CSc2nnc([*:1])n2N1[*:2],1,2
O[C@@H](/C=C/[*:1])C(F)(F)F,1,1
[O-][S@+]1CC[C@@H]([*:1])C1,1,1
S=c1sc2c([*:1])ncnc2n1[*:2],1,2
Cc1cc2oc(=O)cc([O-])c2cc1Cl,1,0
[O-]c1nn2cnc3ccccc3c2[nH+]1,1,0
CC(C)=CCC[C@H](C)CC(=O)[O-],1,0
FC(F)(F)/C(Cl)=C(\CCl)[*:1],1,1
C[C@H](N[*:1])C([*:2])[*:3],1,3
Cc1ccc2c(c1)C[C@H]([*:1])O2,1,1
c1cc2nc([*:2])n([*:1])c2cn1,1,2
CC[C@@H](C[*:1])[C@@H](C)CC,1,1
Cc1ccc2cc3cc([*:1])oc3nc2c1,1,1
Cc1cc([*:1])cc2c1sc1ccccc12,1,1
Nc1c([*:2])[nH+]c([*:1])n1N,1,2
Cc1cc(Cl)c([O-])c([*:1])c1C,1,1
c1cnc2c([*:1])c([*:2])oc2c1,1,2
Cc1ccc2c(c1)CC(=C[*:1])C2=O,1,1
CCC(CC)[C@H](O)C(C)(C)[*:1],1,1
N[C@@H](C([*:2])[*:3])[*:1],1,3
CCC(=O)[C@@H](CC)C(=O)[*:1],1,1
O=C1NC(=N[*:1])S/C1=C/[*:2],1,2
CC(C)/[NH+]=C(/N[*:1])[*:2],1,2
Cc1cc(O)c([*:1])c(C)c1[*:2],1,2
Nc1nc2nc([*:1])cc([O-])n2n1,1,1
O=C(/C(=C\[*:2])[*:3])[*:1],1,3
C[C@H](C([O-])=N[*:1])[*:2],1,2
O=c1c2cccnc2n([*:2])n1[*:1],1,2
C[C@H]1CCC/C(=C/N[*:1])C1=O,1,1
Cc1ccc2nc([*:1])c3nncn3c2c1,1,1
C1CC[C@@H]2N=NC([*:1])=C2C1,1,1
CC[C@@H](C)[S@+]([O-])[*:1],1,1
c1cc([*:2])c2nnc([*:1])n2c1,1,2
O=c1[nH]n2c([*:1])nnc2sc1=O,1,1
CCCC[C@H](C[C@H](C)CC)[*:1],1,1
N/C(N[*:1])=[NH+]/CCCC[*:2],1,2
c1cc2sc([*:1])nc2c([*:2])n1,1,2
Cn1nc([*:1])c2c1-c1ccsc1CC2,1,1
c1c([*:1])ncn2nc([*:2])nc12,1,2
Cc1cc(C)c2c(N)c([*:1])sc2n1,1,1
OC1=Nc2nncn2[C@@H]([*:1])C1,1,1
C/C(CC[*:1])=N/NC(=O)C[*:2],1,2
N#C[C@](C[*:1])([*:2])[*:3],1,3
CC(C)(C[*:2])[C@@H](O)[*:1],1,2
Cc1ccc2c(c1)c([*:1])c(C)n2C,1,1
Cc1cc2c(cc1[*:2])OCCN2[*:1],1,2
c1cc2c([*:2])nc([*:1])cc2o1,1,2
CC1(C)CC[NH2+]c2ccc(F)cc2N1,1,0
c1cc2c(cc1[*:1])CCN=C2[*:2],1,2
c1cc2c([*:2])nc([*:1])nc2s1,1,2
O=c1c([*:1])nn2cnnc2n1[*:2],1,2
C1CO[C@@H]([*:1])N([*:2])C1,1,2
Nc1ccc([*:1])c([*:2])[nH+]1,1,2
S=c1sc2cc([*:2])ccc2n1[*:1],1,2
Cc1ccc2cc3cc([*:1])sc3nc2c1,1,1
Cc1nc2ccc(I)cc2c(=O)n1[*:1],1,1
CC[C@@]([NH3+])([*:1])[*:2],1,2
Fc1ccc2c(Cl)cc([*:1])nc2c1F,1,1
O=c1sc([*:1])[nH+]c2ccccc12,1,1
Cc1nc([*:2])nc([S-])c1[*:1],1,2
O=C(C(C[*:2])=C(Cl)Cl)[*:1],1,2
CN(C)[P@@](=O)(O[*:1])[*:2],1,2
C1=C[C@@]2([*:1])CC[C@H]1C2,1,1
C(C[C@H]([*:2])[*:3])C[*:1],1,3
C[C@H]([C@H](Cl)[*:1])[*:2],1,2
C[C@@]1([*:2])CC([*:1])=NO1,1,2
O[C@H]1CCC[C@]1([*:1])[*:2],1,2
Cc1nnc(C)c2c(C)n([*:1])nc12,1,1
n1nc([*:3])c([*:1])nc1[*:2],1,3
NC1=C([*:2])C[C@H]([*:1])C1,1,2
O=C1[NH+]=N[C@@H](S)N1[*:1],1,1
c1c([*:2])ncn2nc([*:1])nc12,1,2
Nc1cc(=O)n([*:1])c(=O)[nH]1,1,1
Nc1nc([*:1])cc([*:2])[nH+]1,1,2
CC(C)/C=C1\CCC(=C[*:1])C1=O,1,1
O=c1c2nn([*:1])cc2cnn1[*:2],1,2
CC1(C)CC=[N+]([*:1])C(=S)N1,1,1
CCCC[C@H](C(C)=O)C(=O)[*:1],1,1
O=C1CCCc2c1sc([*:2])c2[*:1],1,2
CC(C)C[C@@H](C#N)C(=O)[*:1],1,1
Cc1nc2nc([*:1])cc([O-])n2n1,1,1
C1C([*:1])=C([*:2])NN1[*:3],1,3
O=C(/N=c1\ccccn1[*:1])[*:2],1,2
FC(F)(F)C[C@H](C[*:2])[*:1],1,2
C[C@@H]1SCC(=O)N([*:1])C1=O,1,1
CC[C@H]([C@H](N)[*:1])[*:2],1,2
S=C1NC([*:1])=[NH+]CN1[*:2],1,2
CN1CC(=O)N(C)c2[nH]cnc2C1=O,1,0
CC(C)(C)CC(=O)NNC(=O)C[*:1],1,1
O[C@@H]1CN([*:1])Cc2ccccc21,1,1
CC1(C)Cc2c(O)cc([*:1])cc2O1,1,1
c1ccc2c(c1)C[C@H]([*:1])CN2,1,1
Cc1ccc(C)c2c1CCC[C@H]2[*:1],1,1
Cn1c([*:3])cc([*:2])c1[*:1],1,3
C[C@H]1CC=C(Br)[C@@H]1[*:1],1,1
Nc1nc([S-])nc([*:2])c1[*:1],1,2
CCC[C@@H](C[*:1])[C@H](C)CC,1,1
O=[P@](C[*:1])(O[*:2])[*:3],1,3
Cc1nc2ncc([*:1])c([O-])n2n1,1,1
O=C1Nc2cc([*:1])ccc2[C@H]1O,1,1
NC(=[NH2+])C[C@@H](O)C[*:1],1,1
O=C(NN/C=C/C(=O)[*:2])[*:1],1,2
Cc1ccc2c(=O)n([*:1])cnc2c1C,1,1
c1nc([*:2])c2onc([*:1])c2n1,1,2
CC1=C([*:1])C(=O)OC(C)(C)C1,1,1
C[C@@H]1O[C@@]1([*:1])[*:2],1,2
CC1=C[C@H]([*:1])Nc2ccccc21,1,1
C[C@@H](CC[*:1])C[C@@H](C)O,1,1
O=C(C/N=c1/snnn1[*:1])[*:2],1,2
Cc1c([*:3])c([*:1])nn1[*:2],1,3
C/C(=N/N=C1\NC(=O)CS1)[*:1],1,1
CN1N[C@@H]([*:1])C2=C1CCCC2,1,1
CC1(C)OC(=O)[C@@H]([*:1])O1,1,1
Cc1cc(=O)c2cccc(F)c2n1[*:1],1,1
CC(C)[C@H](CC[NH3+])CC[*:1],1,1
C[C@H]1CC[C@H](C)[S+]1[*:1],1,1
O=c1[nH]ncc2c1[nH]c1ccccc12,1,0
C[C@@H]1CN([*:1])CC[C@@H]1C,1,1
O=C1C[C@@H]([*:1])Nc2ncnn21,1,1
C1CCO[C@@H]([*:1])C[NH2+]C1,1,1
c1cc2[nH+]c([*:1])[nH]c2cn1,1,1
O=c1oc([*:1])nc2cc(Cl)ccc12,1,1
Clc1cc2[nH]nc([*:1])c2cc1Cl,1,1
ClC1[C@H]2CCC[C@@H]1C2[*:1],1,1
CC[C@H](C#N)[C@@H](O)CC(C)C,1,0
c1c([*:1])cc([*:2])c2c1CCC2,1,2
CC1(C)Nc2ccccc2N([*:1])C1=O,1,1
CC[C@@]([NH3+])(C(C)C)[*:1],1,1
Clc1ccc(Cl)c2nc([*:1])ccc12,1,1
O=C(CC[*:1])N/N=C/C=C\[*:2],1,2
c1nnc2nc([*:1])nc([*:2])n12,1,2
CS(=O)(=O)C[C@@H](Br)C[*:1],1,1
[NH3+][C@@H]1COC[C@H]1[*:1],1,1
O=C1/C(=C/[*:1])CCc2ccccc21,1,1
O=C1C[C@@H]2C[C@H]1CN2[*:1],1,1
CC(C)(C#N)CCCS(=O)(=O)[*:1],1,1
C[C@@H]1CCc2nc([*:1])ncc2C1,1,1
O=C1NC(=O)C(=N[*:1])C(=O)N1,1,1
Cc1cc([*:1])c([*:3])n1[*:2],1,3
CN1C(=O)C(=N[*:1])c2ccccc21,1,1
C[NH+](/C=C\C(=O)[O-])[*:1],1,1
[NH3+][C@H]1CCc2ccc(F)cc2C1,1,0
Cc1cc2ccccc2n2c([*:1])nnc12,1,1
Cc1cc(C)c2c([*:1])n[nH]c2n1,1,1
N1=NN([*:1])[C@@H]([*:2])N1,1,2
NC1([*:1])CC[NH+]([*:2])CC1,1,2
c1cc([*:1])c2nc([*:2])cn2c1,1,2
Brc1ccc2c([*:1])cc[nH+]c2c1,1,1
CC(C)(C)/[N+]([O-])=C/[*:1],1,1
[O-][n+]1c([*:2])ccnc1[*:1],1,2
CC(C)C[C@@H](C(C)(C)C)[*:1],1,1
Cc1cc([*:1])c(=O)n([*:2])c1,1,2
C1Cc2nc([*:1])nc([*:2])c2C1,1,2
S=c1n([*:1])nc2sc3ccccc3n12,1,1
C1CCC2=NN=C([*:1])[C@H]2CC1,1,1
Cc1cc([*:1])c(C)c([*:2])c1O,1,2
Nc1oc2ccc(F)cc2c(=O)c1[*:1],1,1
O=C(C[C@@H](O)[*:1])NN[*:2],1,2
Cn1c(N)[n+]([*:1])c2ccccc21,1,1
CCC[C@H](C#N)[C@@H](O)[*:1],1,1
O=C(CC(=O)[*:1])N/N=C\[*:2],1,2
CN1C[C@@H]([*:1])Oc2ccccc21,1,1
Cl[C@H]1CCCC[C@@H]([*:1])C1,1,1
[O-][n+]1onc2ncnc([*:1])c21,1,1
Cl[C@@H]1CCC[C@@H]([*:1])C1,1,1
c1c([*:1])cc([*:3])nc1[*:2],1,3
Cc1ccc2c(c1)c([*:1])c(O)n2C,1,1
Cc1ccn2cc([*:1])[n+](C)c2c1,1,1
Cc1sc2ncn3c([*:1])nnc3c2c1C,1,1
O=C1/C(=N\O)c2ccccc2N1[*:1],1,1
O=c1c([*:1])c(Cl)nc2ccccn12,1,1
C/C(=C(\C#N)C(=O)[O-])[*:1],1,1
Nc1nnc2nc([*:1])c([O-])nn12,1,1
CN1CNC(=NS(=O)(=O)[*:1])NC1,1,1
c1cc2c([*:2])nnc([*:1])n2c1,1,2
c1ccc2c(c1)NC[C@H]([*:1])O2,1,1
Cc1nn2c([*:1])nnc2c2ccccc12,1,1
C=CCC[C@H](CCC(F)(F)F)[*:1],1,1
C=C[C@H](C(C)(C)[*:2])[*:1],1,2
O[C@]1([*:1])COCCN([*:2])C1,1,2
C1CN([*:1])C[C@@]2(C1)CCOC2,1,1
C=C[C@@H]([NH3+])CCC(F)(F)F,1,0
Clc1cc([*:1])c([*:2])c(I)n1,1,2
FC(F)(Br)[C@@](F)(Cl)C[*:1],1,1
C1CN([*:1])CC2(C[NH2+]C2)O1,1,1
O=C1OC([*:2])=N/C1=C/N[*:1],1,2
C1CC[NH+]2[C@@H]([*:1])N2C1,1,1
O=c1[nH][nH]c([*:1])c1[*:2],1,2
Cc1cc([*:1])c(O)c([*:2])c1C,1,2
CC1(C)CCC([NH3+])([*:1])CC1,1,1
C(=C1Sc2ccccc2N1[*:1])[*:2],1,2
Cc1[nH+]c([*:2])n([*:1])c1C,1,2
O=C(C=C1CCC([*:2])CC1)[*:1],1,2
c1ccn2nc([*:1])c([*:2])c2c1,1,2
CC1=Nc2c(ccc3ccccc23)C1(C)C,1,0
Cc1[nH]c(=O)c([*:1])c(C)c1C,1,1
CCC(=O)NN/C(C)=C/C(=O)[*:1],1,1
C[C@]1([*:1])CCCCCC[C@@H]1O,1,1
O=c1cc([*:2])cc([*:1])[nH]1,1,2
Cc1nnc2c3ccccc3nc([*:1])n12,1,1
O=c1c([*:1])c([O-])c1=[OH+],1,1
Cc1ccc([*:1])c2c1CC(C)(C)O2,1,1
Cc1c([*:1])[nH]c2c(C)cccc12,1,1
Cc1cc2cc([*:2])ccc2nc1[*:1],1,2
CC1(C)CN([*:1])[C@@H]1[*:2],1,2
Brc1cccc2c1OCCC[C@@H]2[*:1],1,1
Cn1c2ccccc2c2ccc([*:1])cc21,1,1
O=C1N[C@H]([*:1])CSC12CCCC2,1,1
CC1(C)CCc2ccccc2[C@H]1[*:1],1,1
CC1=NN([*:1])[C@H]([*:2])C1,1,2
Cc1nc2ccc(O)cc2c(=O)n1[*:1],1,1
Cc1nc2c([*:1])cccc2cc1[*:2],1,2
CS/C(=C\[N+](=O)[O-])N[*:1],1,1
Cc1cc(=N[*:1])c2ccccc2[nH]1,1,1
c1ccn2c([*:2])cc([*:1])c2c1,1,2
CC(C)[C@H](C)[C@H](O)C[*:1],1,1
N#C[C@H](CN=[N+]=[N-])[*:1],1,1
Cn1c(O)c2ccc([*:1])cc2nc1=S,1,1
O=C1CC([*:1])([*:2])C(=O)N1,1,2
S=c1sc2cc([*:1])ccc2n1[*:2],1,2
[NH3+]C[C@H](C(F)(F)F)[*:1],1,1
C[C@@H](C#N)[C@](C)(O)[*:1],1,1
C[C@](C[NH3+])(C[*:2])[*:1],1,2
C[C@@](N)(CC(=O)[*:1])[*:2],1,2
O=C(/C=C1\NCCCN1[*:2])[*:1],1,2
C[C@H]([NH3+])[C@H](O)[*:1],1,1
Cc1cc2cc3c(cc2nc1[*:1])OCO3,1,1
O=C1COc2c(Br)cc([*:1])cc2N1,1,1
N1=N[C@H]([*:1])C([*:2])=N1,1,2
C[C@]([NH3+])(CC[*:1])[*:2],1,2
[NH3+][C@H]1CCCN([*:1])C1=O,1,1
O=C(C=C1CCSCC1)NNC(=O)[*:1],1,1
N1=N[C@@H]([*:1])N([*:2])N1,1,2
O=C1OC([*:2])=N[C@@H]1[*:1],1,2
O=c1[nH]c2c(c(=O)[nH]1)CSC2,1,0
C1CN([*:1])CC2(C1)C[NH2+]C2,1,1
CC[C@@H](C#N)S(=O)(=O)[*:1],1,1
Oc1c([*:2])cc([*:1])c(F)c1F,1,2
S=c1oc2ccc([*:1])cc2n1[*:2],1,2
CCCCCC(=O)NNC(=O)C(=O)[*:1],1,1
c1nc([*:2])cc([*:3])c1[*:1],1,3
C[C@]1([*:1])COC[C@H]1[*:2],1,2
C1COc2c([*:2])sc([*:1])c2O1,1,2
c1nc2c(n1[*:2])CCN([*:1])C2,1,2
C[C@@H](/C(O)=N/[*:2])[*:1],1,2
CC(C)[C@H](O)[C@@H](C)[*:1],1,1
C=C1C=C[C@@H]([*:1])C(=S)N1,1,1
[NH3+]C1([*:1])CCC(F)(F)CC1,1,1
Cc1c([*:2])nc2ccccc2c1[*:1],1,2
O=c1[nH]c2c(s1)CN([*:1])CC2,1,1
[O-]c1cc(O)c([*:2])cc1[*:1],1,2
CC[C@@H](C[NH3+])C(=O)[*:1],1,1
C[C@@H]1C[C@H](Br)CC[NH+]1C,1,0
C[C@@H]1N=NC([*:1])=C1[*:2],1,2
Nc1c([*:1])[nH+]c([*:2])n1N,1,2
C/C(=C\C(=O)C(F)(F)F)N[*:1],1,1
O=c1cc([*:2])c([*:1])c[nH]1,1,2
O[C@@H]1CCCc2cc([*:1])ccc21,1,1
CCC(CC)[C@](C)(O)C(=O)[*:1],1,1
Cc1cn([*:3])c([*:1])c1[*:2],1,3
CN/C(=N/[N+](=O)[O-])N[*:1],1,1
C(=[NH+][*:2])N([*:1])[*:3],1,3
O=c1c2c(ccn1[*:2])ccn2[*:1],1,2
CN1C(=O)C(=C[*:1])c2ccccc21,1,1
CC[C@H](C)C[C@@H](CCl)[*:1],1,1
O=C1C(=C[*:2])SC(=S)N1[*:1],1,2
O=c1c([*:2])nn2cnnc2n1[*:1],1,2
O=C(C=C1CCC([*:1])CC1)[*:2],1,2
Nc1nc2cc([*:1])ccc2cc1[*:2],1,2
CC1(C)O[C@H]([*:1])C/C1=N/O,1,1
O=C(C=C([O-])[*:1])C(F)(F)F,1,1
O1[C@@H]([*:1])[C@@H]1[*:2],1,2
Cc1cc(C)c2nc([*:1])[nH]c2c1,1,1
O=C1C(=C[*:1])C(O)=NN1[*:2],1,2
O=c1c2cnn([*:2])c2nnn1[*:1],1,2
N#CC(=N)[C@@H](C#N)N=C[*:1],1,1
c1nnc2nc3c(c([*:1])n12)CCC3,1,1
C1=C([*:1])[C@@H]([*:2])CC1,1,2
Cc1cc([*:2])c(C)c(C)c1[*:1],1,2
S=c1n([*:1])c2ccccc2n1[*:2],1,2
C[C@@]1([*:1])C[C@@H]1[*:2],1,2
O=C(N[*:1])C(=C[*:2])N[*:3],1,3
CC1(C)CS/C(=N\[*:2])N1[*:1],1,2
O/N=C1\Cc2ccccc2[C@H]1[*:1],1,1
O=c1c([*:1])cnc2ccc(Br)cn12,1,1
N#C/C(=C\C=C[*:1])C(=O)[*:2],1,2
Nc1nc([*:3])c([*:1])cc1[*:2],1,3
[NH3+]C[C@@H](C(F)(F)F)[*:1],1,1
Brc1ccc2oc3c([*:1])ncnc3c2c1,1,1
C(C[C@@H]([*:2])[*:3])C[*:1],1,3
Cn1cc([*:1])c2cc([*:2])ccc21,1,2
C1C[C@H]([*:1])NC[C@H]1[*:2],1,2
c1ccc2c(c1)cnn1c([*:1])nnc21,1,1
ClC1=CC2=CC=N[C@@H]2C(Cl)=C1,1,0
Cn1c([*:1])cc2c([*:2])cccc21,1,2
O=C1O[C@@H]([*:1])C(Cl)=C1Cl,1,1
Fc1cc([*:2])cc([*:3])c1[*:1],1,3
O/N=C1\CCCCc2c1[nH]c1ccccc21,1,0
C[C@@H]1CCC[NH2+][C@H]1[*:1],1,1
C[NH+]1CCC([NH3+])([*:1])CC1,1,1
c1cc2nc([*:1])ccc2c([*:2])n1,1,2
OC[C@H]([C@@H](O)[*:1])[*:2],1,2
O=C1C(=C[*:1])Oc2ccc(Cl)cc21,1,1
Cc1cc2ncc([*:1])c([*:2])n2n1,1,2
c1ccc2c(c1)c([*:1])nn1nnnc21,1,1
C[C@H](CC[*:1])CC(=O)NN[*:2],1,2
[NH3+]CCC[P@](=O)([O-])[*:1],1,1
Cc1ccc2c([*:2])cn([*:1])c2c1,1,2
Cc1nn(C)c(=O)c2cc([*:1])cn12,1,1
CC(/C=N\NC(=O)[*:1])=C\[*:2],1,2
Cc1cc([*:2])cc2nc([*:1])oc12,1,2
Cc1ccc2c(c1)S[C@@H]([*:1])N2,1,1
O=c1[nH]n([*:2])c(=O)n1[*:1],1,2
c1nc2nc3c(c([*:1])n2n1)CCCC3,1,1
CC(C)(C)[C@H]([NH3+])CC[*:1],1,1
Cn1cc2c([*:2])nc([*:1])nc2n1,1,2
O=c1c2nccnc2nc([*:2])n1[*:1],1,2
Cc1nn([*:1])c2nc([*:2])ccc12,1,2
c1cc([*:2])c2nccc([*:1])c2c1,1,2
O=c1c([*:1])c([O-])nc2sccn12,1,1
C/N=C1\C(=O)C(=O)[C@H]1[*:1],1,1
O=C1C[C@@H](O)[N+]2=CCNC2=N1,1,0
O=C1/C(=C/[*:1])CCCC1=C[*:2],1,2
O=C(/N=C(\N[*:2])[*:3])[*:1],1,3
Nc1c([*:2])cc(F)c([*:1])c1Br,1,2
C1SC[NH+]([*:1])[C@@H]1[*:2],1,2
C1S[C@@H]([*:1])O[C@H]1[*:2],1,2
Cc1nc([*:1])c2nnn([*:2])c2n1,1,2
Cc1cc([*:2])cc2sc([*:1])nc12,1,2
O=S1(=O)CCN2C=C([*:1])SC2=N1,1,1
CC(C)[C@H](CC[*:1])C(=O)[O-],1,1
Clc1nc2ccc([*:2])cc2cc1[*:1],1,2
Cc1cc(C)n2c(=S)n([*:1])nc2n1,1,1
C[C@@]1([*:1])COC[C@H]1[*:2],1,2
Brc1csc2cc([*:2])n([*:1])c12,1,2
CC(C)=C[C@@H](N)C(C)(C)[*:1],1,1
Cc1nc2nc(N)nn2c([O-])c1[*:1],1,1
CC[C@@H](C)[C@](C)(O)CC[*:1],1,1
O=C([C@H](N[*:2])[*:3])[*:1],1,3
C[C@H]1CC[NH+]([*:1])[C@H]1C,1,1
O=c1ncc2cc([*:2])ccc2n1[*:1],1,2
CC[C@@H](CC(=O)NO[*:1])C(C)C,1,1
Cc1c([*:1])n[nH+]c([*:2])c1C,1,2
C[C@@H]1SC(N)=[NH+]N=C1[*:1],1,1
Cc1cc2cc3c(cc2nc1[*:1])OCCO3,1,1
CC(C)/N=c1\scc([*:1])n1[*:2],1,2
O=C1O[C@H]2CSC[C@@H]2N1[*:1],1,1
O=C(C[*:1])NNC(=O)C(=O)[*:2],1,2
O=c1n([*:1])nc2c3ccccc3ncn12,1,1
c1c([*:1])nnc2c1CN([*:2])CC2,1,2
CC(C)(C)C[C@H]([NH3+])C[*:1],1,1
CC(C)(C)[C@@H](CC[*:2])[*:1],1,2
CCC(CC)[C@@H](C#N)S(C)(=O)=O,1,0
O=C(CCS(=O)(=O)[*:1])NO[*:2],1,2
CC1(C)CCc2cc([*:1])n[nH+]c21,1,1
N#C/C(=N/[O-])S(=O)(=O)[*:1],1,1
O=C(CCCS(=O)(=O)C[*:2])[*:1],1,2
CCCC[C@H](CC)C[C@@H](O)[*:1],1,1
Cc1cc(=O)n2cc([*:1])nc2[nH]1,1,1
CC1(C)CC[C@@H]([*:1])[C@H]1N,1,1
O=C1C[C@H]([*:1])CN([*:2])N1,1,2
Cc1nc2nc([*:1])nn2c([O-])c1C,1,1
[NH2+]=C(N([*:1])[*:2])[*:3],1,3
O=C(CS(=O)(=O)CCC[*:2])[*:1],1,2
CC(C)(C)CC[C@H]([NH3+])[*:1],1,1
O=C1C=C([*:1])C(=O)c2ccccc21,1,1
O=c1nc([O-])c([*:1])nn1[*:2],1,2
c1ccc2c(c1)CO[C@@H]([*:1])N2,1,1
O=C1NCCN2CCN([*:1])C[C@@H]12,1,1
Cc1nc(=O)c2nnn([*:1])c2[nH]1,1,1
c1ccc2c(c1)nn1cc([*:1])nnc21,1,1
C1[C@@H]([*:1])ON[C@H]1[*:2],1,2
Cc1sc2nc([*:1])nc([O-])c2c1C,1,1
Cc1noc2nc3c(c([*:1])c12)CCC3,1,1
O=c1oc2ccccc2c2csc([*:1])c12,1,1
C[C@H](O)[C@@H]([NH3+])[*:1],1,1
O=C(C[*:1])/N=c1/[nH]cn[nH]1,1,1
NC(=S)[C@H](C(=O)[*:1])[*:2],1,2
Cc1ccc2c(c1)N[C@]1(CCOC1)CN2,1,0
Cn1ncc2c1NC(=O)C[C@@H]2[*:1],1,1
CC(C)(/C([O-])=N/[*:2])[*:1],1,2
Cc1nn([*:1])c2c([*:2])ncnc12,1,2
O[C@H]1CN([*:2])C[C@H]1[*:1],1,2
NC(=[NH2+])[C@H]([*:1])[*:2],1,2
Fc1ccc2nc([*:2])c([*:1])n2c1,1,2
COP(=O)(OC)[C@H]([*:1])[*:2],1,2
Clc1nc2c([*:1])nnn2c2ccccc12,1,1
Cc1cc(C)c2c(c1)CN([*:1])C2=O,1,1
